url,ID,forum,cliticised_indef_art,genitives,short_words,Left,Key,Right,lemma,keep,adj,NP_ext,coord,Determiner,case,Gen,Gen_canonical,Number,compound,compound_binary,Gender,Proper_name,s_less,abbreviation,pn_or_acro_or_nonnative_in_s,nonnative,PoS,Nominalization,monoref,urldomain,tld,ip,sourcecharset,sourcedoctype,bdc,bdv,nbc,nbcprop,nbd,nbdprop,avgbpc,avgbpd,date,last-modified,country,region,city,crx_alltokc,crx_tokc,crx_ttrat,crx_wlen,crx_sentc,crx_slen,crx_mod,crx_vv,crx_vaux,crx_vfin,crx_cn,crx_prep,crx_inf,crx_imp,crx_adv,crx_adj,crx_subjs,crx_subji,crx_conj,crx_wh,crx_dem,crx_poss,crx_neg,crx_answ,crx_zuinf,crx_parta,crx_card,crx_itj,crx_nonwrd,crx_def,crx_indef,crx_neper,crx_neloc,crx_neorg,crx_emo,crx_dq,crx_clitindef,crx_vpast,crx_vpres,crx_vpressubj,crx_wpastsubj,crx_vvpastsubj,crx_pper_1st,crx_pper_2nd,crx_pper_3rd,crx_gen,crx_simpx,crx_psimpx,crx_rsimpx,crx_v2,crx_vlast,crx_vflen,crx_esvf,crx_clausevf,crx_cmpnd,crx_unkn,crx_short,crx_qsvoc,crx_cnloan,crx_vvieren,crx_sapos,crx_pass,crx_perf,crx_plu,Freq
http://nak-norddeutschland.de/index/bezirke-gemeinden/bereich-hamburg/luebeck/jugend/jahr-2011/jugendauftaktgottesdienst-2011.html,cd651380efdac6f90da1e4ffdbb13673a48d,0,0,72.8,NA,"Gott , du kannst auf mich setzen "" . Dann wies der Apostel noch einmal auf Marie Durant , die 1730 als fünfzehnjährige ,",um ihres christlichen Glauben willens,", für 38 Jahre ins Gefängnis geworfen wurde . Jahr für Jahr stand auf der Gefangenenliste des Turmkommandanten : """,Glaube,y,1,none,n,PronPoss,gen,null,n,sg,n,n,m,n,y,n,n,n,nom,simpl,n,nak-norddeutschland.de,de,217.18.184.107,UTF-8,XHTML,d,6.19973,4914,0.8835,20,0.42553,0.10216,0.55093,"Sun, 04 Dec 2011 19:17:55 GMT",unknown,CH,unknown,unknown,1014,877,479,4851,58,13586,15964,80958,42189,91.22,208666,88.94,27366,0,29647,69555,11403,0,31927,0,4561,9122,5701,1.14,7982,0,41049,0,3421,78677,17104,11403,13683,2281,0,17104,0,46.75,38769,1.14,0,2281,4561,2281,21665,72816,1207,0,172,759,345,3091,0,22727,191257,6842,986,0,43716,28169,0,163,13,13,852426
http://www.ead.de/arbeitskreise/religionsfreiheit/nachrichten/einzelansicht/article/weltweit-tag-der-verschwundenen.html,199d37dc3f88fdfb0b58b59a7715dfa7bf89,0,0,100.7,NA,". Manche Fälle sind bis heute nicht aufgeklärt . Wir gedenken an diesem Tag ganz besonders derjenigen Menschen , die",um ihres Glaubens Willens,"entführt , verschleppt und verschollen sind .",Glaube,y,0,none,n,PronPoss,gen,s,y,sg,n,n,m,n,n,n,n,n,nom,simpl,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,852426
http://www.patrickmeinhardt.de/Persoenliches/5000b1114/index.html,d56c9470115a4c770cc839683aec854485ce,0,0,164.5,NA,zu stärken ? Meinhardt : Glaubensfreiheit ist ein elementares Menschenrecht . Auf der ganzen Welt werden Menschen,um ihres Glaubens willens,"verfolgt 90 Prozent dieser Menschen , die wegen ihres Glaubens verfolgt werden , sind Christen . Wir dürfen als ein Land",Glaube,y,0,none,n,PronPoss,gen,s,y,sg,n,n,m,n,n,n,n,n,nom,simpl,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,852426
http://mitglied.multimania.de/ahmadiyyaarchiv/islam/artikel/hadayatullah/entgegnung_schroeter.html,e8b5b14f8bee0661070ef823d9ad995c3c73,0,0,134.4,NA,"Vergnügungen vorziehen , ist eine Tatsache . Warum also will Frau Dr. Schröter nicht wahrhaben , dass die Ahmadis",um ihres Glaubens willens,"größte Opfer an Geld und Zeit etc. erbringen , und dass es ihnen nicht um weltlichen Luxus oder Machtinteressen geht ,",Glaube,y,0,none,n,PronPoss,gen,s,y,sg,n,n,m,n,n,n,n,n,nom,simpl,n,mitglied.multimania.de,de,213131252251,WINDOWS-1252,HTML4,a,0.62584,85064,0.92025,171,0.77376,0.05787,0.19785,"Thu, 17 Nov 2011 21:27:59 GMT",unknown,DE,unknown,unknown,16374,13592,205,4861,484,26845,10447,81077,42.01,84.02,196.66,73278,24.72,221,51942,61.58,21925,1104,36345,2649,11036,16186,9197,221,9049,147,6033,0,0,76221,13979,21263,5959,18835,0,20159,0,11.33,68643,7504,1251,3237,4782,736,39729,134429,2424,23,407,1236,1097,4348,78595,90301,110363,11919,61,0,84923,23593,0,63,64,14,852426
http://www.lebenshaus-alb.de/magazin/002096.html,976ab3563fb099f5077f2acd549ad31b1738,0,0,70.6,NA,Segen . Viel hat der Katholik so gelernt - dank der Verdammung durch die CA ! Er liest nun CA 16 mit anderen Augen . Die,um ihres Glaubens willens,"zu Tode gefolterten , verbrannten und ertränkten Menschen kann er nicht mehr verdrängen , die Tatsache , dass über sie",Glaube,y,0,none,n,PronPoss,gen,s,y,sg,n,n,m,n,n,n,n,n,nom,simpl,n,www.lebenshaus-alb.de,de,188.40.128.210,UTF-8,HTML5,a,0.52328,16281,0.95423,44,0.65672,0.07276,0.34183,"Fri, 18 Nov 2011 09:30:09 GMT",unknown,DE,unknown,unknown,3024,2487,375,4916,123,18675,12063,82831,38199,84439,188179,80418,24.93,0,57901,83635,13671,804,27744,3217,13269,13269,7.64,402,4825,0,13269,402,0,64335,16084,17692,6433,2413,0,24.93,0,21713,64335,1608,0,2.01,4423,2413,29353,70632,1862,0,195,1146,496,3.61,78014,99291,130342,15682,992,0,102564,29126,0,55,75,16,852426
http://www.ekd.de/vortraege/weitere/090710_bukowski_berlin_calvin.html,32c3783d0acc333b347b1472ad378c94581e,0,0,128.9,NA,"die Zersplitterung der Kirche . Die meiste Zeit seines Lebens war er ein "" Fremder "" , vertrieben aus seinem Heimatland",um seines Glaubens willens,". Angefeindet als "" ille Gallus "" , jener Franzose , der als Ausländer in Genf wirkte und der all die anderen",Glaube,y,0,none,n,PronPoss,gen,s,y,sg,n,n,m,n,n,n,n,n,nom,simpl,n,www.ekd.de,de,62.91.3.33,WINDOWS-1252,XHTML,a,0.84689,8918,0.89278,19,0.26389,0.06454,0.68961,"Sun, 04 Dec 2011 01:04:57 GMT","Wed, 30 Nov 2011 11:17:59 GMT",DE,Bayern,Nuremberg,1803,1509,403,4.69,67,21015,9278,89463,43738,95427,164347,84162,22531,0,59642,75547,19218,663,32472,3313,12591,17893,9278,0,3313,663,3976,0,1325,72233,13917,25845,3976,3976,0,19218,0,14579,76209,2651,3313,4639,15242,8615,45726,128.92,2075,15,313,1.09,821,3233,68493,82192,125,4639,0,0,76613,29.63,1109,43,62,0,852426
http://www.bibfor.de/archiv/00-1.striet.htm,a0d4a7dd6bb958cecfaf75156b0f57117836,0,0,113.3,NA,"für ihre ureigenste Aufgabe , das theologische Verstehen , das nach dem vernunftgemäßen Grund des Glaubens",um des Glaubenkönnen willens,"zu suchen hat ! ) 20 ( Vgl. zum Beispiel DH 790 ; 800 , 3001 - 3003. ) 21 ( Vgl. STh I a , 22 , f. Selbst die dem menschlichen",Glaubenkönnen,y,0,none,n,def,gen,null,n,sg,v+v,y,n,n,y,n,n,n,nom,inf,n,www.bibfor.de,de,62.67.235.117,UTF-8,HTML4,a,0.3953,29752,0.85795,12,0.23077,-0.08745,0.75381,"Thu, 10 Nov 2011 21:28:02 GMT","Sun, 06 Jun 2004 15:56:16 GMT",DE,unknown,unknown,5918,3707,321,4856,148,22514,9172,53143,24278,52333,166442,74993,16725,1619,53412,94146,10251,0.54,23469,1888,12139,6474,8093,0,5125,0,52603,0,0.27,59887,12679,41004,15916,9172,0,10.79,0,7014,43971,2158,0,0.54,3237,1349,12948,113.39,1318,0,196,0.75,493,5144,18018,90.09,134522,34799,507,0,105348,50761,0,107,54,0,32
http://www.fragdiegurus.de/glanz-auf-dem-hoehepunkt,e300bdb1aa6cab5ba616a97e0fb35126dc5c,0,31.7,25.2,NA,"ist einfach nur widerlich . Da muss man schon wissen , was man macht und sich nicht einfach ,","um des "" Glow "" - willens",", irgendwas möglichst Schimmerndes draufspachteln . Ich muss ehrlich sagen - mir gefällt das nur an gewaltig wenig",Glow,y,0,none,n,def,gen,null,n,sg,n,n,m,n,y,n,n,n,nom,simpl,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3944
http://www.2jesus.de/bibel-forum/gebote-t297.html,6f08febfb20b12f34cefb5c0896767219377,1,0,106,NA,"du erkennen , ob Sonntags zu arbeiten dagegen verstößt . Un denke daran , diene nicht dem Gesetz um des Gesetzen sondern",um des Gotten Willens,". Was erreichst du mit dem Sabbat , wenn du da nicht arbeitest . Der Mensch ist nicht um des Sabbats Willen erschaffen",Gott,y,0,none,n,def,gen,x,x,sg,n,n,m,x,x,n,n,n,nom,simpl,y,www.2jesus.de,de,84.200.38.11,UTF-8,XHTML,d,5.75873,5690,0.42286,13,0.13131,0.55178,0.85885,"Sat, 19 Nov 2011 20:04:13 GMT",unknown,DE,unknown,unknown,2545,1990,361,4315,130,13877,20101,103518,37688,110553,149749,63819,29146,7538,67839,63819,17085,0,32663,7035,16.08,13568,16583,0,5528,0,26131,0,503,60302,10553,6.03,5528,2.01,0,17588,0,18.09,82412,5528,503,2.01,15075,16.08,24623,106061,1677,0,92,985,423,2.68,46875,93.75,137584,28643,2358,0,33557,9709,393,35,48,0,3405511
http://www.pinkmelon.de/forum/archive/index.php/t-791.html,d9bf93854cbe5ed4e7d8a9a42c48b1d3d769,1,156,31.7,NA,"schlecht sein können . Ich würde sagen guckt euch die Läden vorher an , wie arbeiten sie , wie siehsts da aus usw. Und",um Gottes Willens,"wenn euch weh getan wird dann sagt das denen !!! 01.12.2009 , 19:39 ich finde auch es hat nicht mit der herkunft zu tun ,",Gott,y,0,none,n,none,gen,es,y,sg,n,n,m,x,n,n,n,n,nom,simpl,y,www.pinkmelon.de,de,178.63.55.199,WINDOWS-1252,XHTML,d,5.98998,48477,0.96183,87,375,0.06884,0.60792,"Thu, 17 Nov 2011 20:15:18 GMT",unknown,DE,unknown,unknown,9403,7467,198,4508,409,17147,17276,102585,62408,123209,114.37,62.81,28526,3884,117316,85844,17946,536,35356,3482,16606,8571,16472,402,2946,536,9642,1473,7634,42.32,15937,1205,2277,2277,3.75,6294,156028,35489,80.22,4553,2143,3214,45668,4687,25847,31798,2311,7,78,1416,487,2748,74266,74266,179157,25445,6381,1914,53864,44386,319,45,111,0.01,3405511
http://www.wjt.de/geistliche-vorbereitung/worte-an-die-jugend/118-papst-johannes-paul-ii,8086bcd415687f1554757d795bdc2d1f2f15,0,0,143.7,NA,"evangelischen Räte ( Keuschheit , Armut und Gehorsam ) das Lebensprogramm übernimmt , das Christus selbst auf Erden",um des Gottesreiches willens,"verwirklicht hat Vgl. Mt 19,12 ) . Durch die Ordensgelübde verpflichten sich solche Menschen , ein besonderes Zeugnis",Gottesreich,y,0,none,n,def,gen,es,y,sg,n+n,y,n,n,n,n,n,n,nom,simpl,y,www.wjt.de,de,92.51.147.140,UTF-8,HTML5,a,0,96735,0.98177,235,0.87037,0.35707,188,"Sat, 10 May 2014 14:53:51 GMT",unknown,DE,7,Höst,18073,16096,162,4624,650,23257,9195,81822,34232,87599,188494,86108,19943,0.87,45415,71384,15159,1367,31996,4349,22552,17582,4473,311,6648,186,4.66,0,0,86.17,14724,7.89,3231,994,0,25224,0,5281,80455,1926,186,559,13109,12612,34108,143766,1986,6,466,1191,914,2903,59432,64599,57.68,3666,166,0,77785,5315,0,31,46,4,3273
http://www.fantasyguide.de/6759,27cd8e7a46d272db777b1e619526a926b029,0,0,86.6,NA,"häufiger seltsame Gestalten auf der Straße auf und sein Sohn , der seine Leidenschaft für das Graben teilt - allerdings",um des Graben selbst Willens,", nicht wegen dem , was er vielleicht dabei findet - beobachtet , wie sein Vater mit einer Schubkarre des Nachts das Haus",Graben,y,0,adv,n,def,gen,null,n,sg,n,n,x,n,NA,n,n,n,nom,inf,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86855
http://www.sektor6.com.saul.speedpartner.de/forum/archive/index.php?t-7325.html,eecce84077f0231c960e5f3e8fb31ed670af,1,43.4,41.3,NA,";) ) und b) ich den Eindruck bekomme , das was er da guckt , gefällt ihm womöglich besser ... also nicht nur gucken",um des gucken willens,", sondern um die Phantasiemaschine in Gang zu setzten .. Aber das sagte ich ja bereits . *seufz* Kantika Aria 12. March",Gucken,y,0,none,n,def,gen,null,n,sg,n,n,n,n,y,n,n,n,nom,inf,n,www.sektor6.com.saul.speedpartner.de,de,91.184.32.134,WINDOWS-1252,XHTML,d,6.22413,131535,0.96659,167,0.34082,0.07387,0.59413,"Mon, 05 Dec 2011 05:11:51 GMT",unknown,DE,unknown,unknown,27017,22229,133,4.24,1083,19139,15.34,90422,49845,110531,108552,53354,25192,1934,104278,66445,23888,0.27,31535,6703,16825,17635,17185,1395,6208,0.72,2924,3284,4409,31175,12866,4679,0.54,0.36,1485,15745,43478,15.52,91277,5038,2114,3734,37654,15835,38778,41361,2362,11,289,1205,869,2553,40613,81992,71695,11292,1703,703,59677,36816,1555,11,56,0.01,8822
http://www.presse.uni-oldenburg.de/uni-info/2003/9/kultur.htm,cd3a236a2b7ed56e6ca543eaddf4c2b2c1ab,0,0,44,NA,"Presse & Kommunikation Inhalt 9 / 2003 Kulturelles "" Wenn Ameisen vergiftet werden , fallen Sie immer nach rechts","um "" Günther Willens","außergewöhnlich Sammlung wissenschaftlicher Erkenntnisse Fünfzehn Jahre hat Günther Willen , Autor und",Günther,y,0,none,n,none,gen,null,n,sg,n,n,m,pers,y,n,n,n,nom,simpl,y,www.presse.uni-oldenburg.de,de,134.106.87.120,WINDOWS-1252,XHTML,e,7.47807,7920,0.91339,18,0.26087,0.09691,0.74893,"Wed, 09 Nov 2011 23:14:19 GMT",unknown,DE,Niedersachsen,Oldenburg,1495,1334,491,5022,85,14188,7496,89205,28486,98201,221889,80.21,9745,0,46477,62219,6747,0,29985,5247,5247,2999,8246,0.75,1499,2249,24738,0.75,0,60.72,23238,33733,11994,18741,0,35232,0,16492,83208,0,0,2249,2249,0,21739,44077,1529,0,24,1212,0.2,4184,38835,213592,243243,2249,0,0,135135,50.42,0,45,53,0,163430
http://www.syberberg.de/Syberberg4_2007/25_Juni.html,5a5ce3c0eca7d2e99fa2c5d49efd05774f40,0,0,129.8,NA,"und Baucis opferte die andere . G. aber der Gegenanwalt bekennt sich als grosser Anhänger KMs , der das Böse schuf ,",um des Guten willens,", am Ende . Ich zeigte ihn mit Zinnsoldaten künftiger Kriege durchs ganze Haus . Im Film sah das dann so aus-mythisch im",Gutes,y,0,none,n,def,gen,null,y,sg,n,n,n,n,y,n,n,n,nom,adj,n,www.syberberg.de,de,217160137223,WINDOWS-1252,HTML4,e,8.9946,1712,0.78031,12,0.6,-0.02481,0.2335,"Tue, 06 Dec 2011 13:51:33 GMT","Mon, 25 Jun 2007 05:19:44 GMT",DE,unknown,unknown,452,369,553,4062,26,13115,2.71,81301,32.52,94851,157182,70461,5.42,0,56911,65041,8.13,5.42,43.36,2.71,18.97,10.84,5.42,2.71,2.71,0,5.42,0,0,62331,5.42,37.94,0,0,0,0,0,48.78,43.36,0,0,0,16.26,0,62331,129.87,1423,38,231,923,462,5.5,0,0,137931,13.55,0,0,34483,0,0,0,68,0,NA
http://anne.xobor.de/t69f2-Pilger-Abc-Schritte-auf-dem-Himmelssteig.html,ad166ff626d63f2cb4ebe7308d408c72f02a,0,64.5,103.6,NA,". Das Gute Handeln ist das Handeln um dieses Endziel willens - und dabei nicht um der Seligkeit willen , sondern",um des Guten willens,". Zugleich bildet das Geschenk der Glückseligkeit einen auf Erden nicht anzutreffenden Ansporn , den Gott uns in",Gutes,y,0,none,n,def,gen,null,y,sg,n,n,n,n,y,n,n,n,nom,adj,n,anne.xobor.de,de,217.13.206.178,WINDOWS-1252,XHTML,a,0.35671,15245,0.71961,6,0.13953,0.27386,0.83309,"Fri, 11 Nov 2011 12:35:53 GMT",unknown,DE,unknown,unknown,3968,3682,321,4498,235,14319,6.79,90168,31233,92884,222705,69527,15481,8963,35.85,68441,11.95,1901,31505,6247,16024,24715,5432,0,4889,272,7605,0,0,74688,7876,19283,6247,2716,0,10049,64516,17382,66812,8419,815,1086,15752,8691,22814,103645,1443,0,187,813,443,3524,15707,83.77,90244,8691,756,0,26829,6024,252,39,18,3,NA
http://www.nachtwelten.de/vB/history/topic/13239-1.html,50bd99a9266a46af5681694e0577d3751f3c,0,0,65.6,NA,"werden kann z.B. durch Ortsveränderung , Therapien usw. ) . geschrieben von : Demon 17 Heiliger Zorn das böse",um des guten willens,. Oder kann das gute existieren ohne böses zu tun ? Wie bereits zutreffend angemerkt wurde ist zorn eine emotionale,Gutes,y,0,none,n,def,gen,null,y,sg,n,n,n,n,y,n,n,n,nom,adj,n,www.nachtwelten.de,de,85.13.128.144,WINDOWS-1252,UNKNOWN,d,6.41289,7407,0.41654,16,0.53333,0.16344,0.10901,"Sun, 04 Dec 2011 00:34:52 GMT",unknown,DE,unknown,unknown,3240,2824,286,4631,142,18.43,16643,108003,46034,111544,137748,61615,33.64,708,65156,86756,16643,2833,31.87,4603,15227,9207,13.81,1062,12748,1416,2125,0,1416,46742,20538,8499,2479,2833,354,16289,0,21246,84278,2833,1416,7.79,31516,8499,32224,65611,2331,14,148,1.19,648,3124,35503,147929,43702,20538,1543,0,77121,29508,309,0.04,56,0,NA
http://www.alteskino.de/program/0301/0201md.htm,078981e79f17124b8495baf943326d23635d,0,0,93.3,NA,""" . Deutschmann ist derjenige , den Tucholsky meinte , als er vom "" charaktervollen Künstler "" schrieb , der """,um des Guten Willens,"kämpft "" . Humanismus Deutschmanns Waffe ist die niveauvolle Pointe - nicht alles ist erlaubt . Der Mann in schwarz ist",Gutes,y,0,none,n,def,gen,null,y,sg,n,n,n,n,y,n,n,n,nom,adj,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.tongilgyo.de/vk-archiv/ansprachen/19900410.htm,2bc948a8df402d99f02c588bc9ebd76330ad,0,0,155.9,NA,"von den Alliierten besiegt wurden . Jede ausbeuterische Macht wird eines Tages zerfallen , während diejenigen , die",um des Guten Willens,"leiden , am Ende von Gott emporgehoben werden . Mein eigenes Leben ist auch ein Beispiel dafür . Ich habe immer für Gott",Gutes,y,0,none,n,def,gen,null,y,sg,n,n,n,n,y,n,n,n,nom,adj,n,www.tongilgyo.de,de,82.165.72.30,WINDOWS-1252,HTML4,a,0.00546,22993,0.99727,59,0.95161,-0.01518,-0.00955,"Sun, 20 Nov 2011 17:48:21 GMT","Mon, 18 Apr 2011 08:12:20 GMT",DE,unknown,unknown,3979,3911,278,4908,221,16606,15341,83355,49092,93071,214523,72.36,31705,0,46.28,77985,11.25,2301,43211,1.79,20711,20199,1534,0,8693,256,2813,0,0,85912,21222,15597,12529,0,0,2557,0,15597,74406,767,511,1278,15341,511,37075,155932,1733,18,136,1.1,385,2613,49383,61728,88.2,2301,0,0,77473,58282,0,55,62,0.01,NA
http://www.blauenarzisse.de/blog/943/wir-haben-ja-systematisch-ein-akademisches-proletariat-herangezuechtet.html,75bfd3cfb4ac06ce0dce70cb179ced2a02e5,0,56.6,61.1,NA,"Klasse zusammenbleiben , statt früh getrennt zu werden ? Andere Länder kommen damit prima klar . Mit einem "" Gymnasium ""","um des "" Gymansiums "" willens","wird auch nicht alles automatisch gut . Wichtiger wäre , dass die Klassen von Anfang an kleiner werden und die Lehrer",Gymnasium,y,0,none,n,def,gen,s,y,sg,n,n,n,n,n,n,n,y,nom,simpl,n,www.blauenarzisse.de,de,46.252.18.44,UTF-8,XHTML,b,1.98469,23697,0.94826,86,0.76786,0.0203,0.16273,"Thu, 10 Nov 2011 04:06:16 GMT",unknown,DE,unknown,unknown,4467,3302,344,4795,158,19532,14537,78437,51787,94488,153543,73592,27862,1817,80254,89643,19079,2.12,26348,5754,10297,10.6,11508,909,7571,606,9691,606,2423,56027,15142,1211,6663,3331,0,36342,56604,28.77,61781,2726,606,4.24,19988,303,20896,61151,2044,0,209,1177,722,3156,91398,53763,213018,16354,1567,224,134122,42471,0,59,84,8,290475
http://www.schnullerfamilie.de/sitemap/t-162281.html,a4fba8f6fee8c6ce08cee00632eefb8fef5e,0,237.5,35.3,NA,wirklich als vollwertiger Ersatz für die Bücher :ochne: Es reizt mich aber auch nicht . Das ist eher das Problem und nur,"um des "" gelesen haben willens",""" muss es nicht sein . 13.03.2009 , 08:29 Wobei ich sagen muss ich fand Potter auch erst v & # 246 ; llig uninterresant und",Haben,y,0,none,n,def,gen,null,n,sg,n,n,n,n,y,n,n,n,nom,inf,n,www.schnullerfamilie.de,de,85.25.181.240,WINDOWS-1252,XHTML,c,4.09552,75678,0.90401,237,0.31391,0.02639,0.65225,"Thu, 17 Nov 2011 20:51:11 GMT",unknown,DE,unknown,unknown,16653,9696,213,4227,519,17341,14748,84983,38573,99835,109633,51671,17.43,7426,117265,69101,12892,0,35994,4435,14233,9695,11654,1341,2888,103,26403,5466,41048,42182,14233,17224,2166,5363,7013,10.21,237569,24237,79002,5672,516,1856,52393,9488,17946,35354,2037,0,77,1264,0.38,2733,21341,47256,131703,43317,7926,0.18,41392,10922,0.48,9,54,5,101494
http://www.klinefelter-forum.de/wbb/board6-empfangshalle/board9-klinefelter-stammtisch/124-freizeit-geochaching-taschenlampen,62c919b9f646110befa9e9dbf782e5a6c548,1,107.1,0,NA,"in den Fleischwolf kam . 20 Sonntag , 23. Januar 2011 , 20:56 Neja , Herbert Sie müssen mir schon was bringen . Einfach nur",um des Haben willens,nehme ich sie nicht . Meine Leuchten haben alle ihre Aufgabe . Eine kleine ist im Auto ( Fenix LD 20 ) . Für diese habe ich,Haben,y,0,none,n,def,gen,null,n,sg,n,n,n,n,y,n,n,n,nom,inf,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101494
http://www.rokop-security.de/lofiversion/index.php/t21036-50.html,c926611b5f8979b9975783f52c9e6ebda968,0,0,58.4,NA,"es leider aus . Wundere mich allzu oft , was die Jungs auf ihrem Smartphone alles für einen Mist installiert haben . Apps",um des Haben willens,"? Da ist mein Smartphone mit diversen ABBYY-Tools , Office-Programmen , Handy Calendar , Opera-Browser , Imap-Mail ,",Haben,y,0,none,n,def,gen,null,n,sg,n,n,n,n,y,n,n,n,nom,inf,n,www.rokop-security.de,de,85.13.133.1,WINDOWS-1252,XHTML,e,7.27782,19422,0.73778,60,0.26549,0.20775,0.70882,"Sun, 04 Dec 2011 15:26:16 GMT",unknown,DE,unknown,unknown,4457,3388,309,4845,196,16097,11511,94451,45159,105077,162043,75561,23908,885,104782,73.2,16529,295,21251,3247,13282,12397,13282,295,5903,1181,8264,2952,1771,45159,18595,2066,1181,12102,0,6494,0,12102,84711,885,2361,3247,22727,9445,18.89,58462,1923,0,77,1148,398,2533,53333,53333,165756,36305,224,224,114754,96875,1571,61,64,0,101494
http://www.metal1.de/vb/archive/index.php/t-15485.html,41aa18c8e386f565271d8a6b0bf950f02d71,1,125,19.6,NA,"ich zumindest deinen Text . Wenn sie scheisse sind , warum dann laden ? Mal wieder das heut zu tage übliche "" haben",um des habens willens,""" ? :( 12.12.2003 , 14:11 Zitat : Original erstellt von Somnium : Zitat : Original erstellt von - =] RED ) Phoenix = - : Zitat",Haben,y,0,none,n,def,gen,s,y,sg,n,n,n,n,n,n,n,n,nom,inf,n,www.metal1.de,de,85.13.128.102,WINDOWS-1252,XHTML,e,8.35615,6651,0.91941,15,0.30612,-0.06594,0.63443,"Mon, 21 Nov 2011 10:11:21 GMT",unknown,DE,unknown,unknown,1530,1238,308,4023,73,15164,13732,120355,44426,120355,101777,51696,26656,11309,100162,75121,12116,0,26656,5654,10501,4039,16155,0,4847,1616,8078,3231,8885,28271,5654,1616,808,11309,7.27,3231,125,12924,85622,6462,1616,808,58158,9693,22617,19608,2178,0,123,1082,438,2215,12658,88608,39683,42003,8497,654,39683,26846,3922,0.03,24,0,101494
